   Elapsed time	    ECG	    ECG
         19.660	 -0.010	  0.019
         19.664	 -0.011	  0.019
         19.668	 -0.014	  0.016
         19.672	 -0.014	  0.016
         19.676	 -0.014	  0.015
         19.680	 -0.014	  0.011
         19.684	 -0.010	  0.007
         19.688	 -0.009	  0.004
         19.692	 -0.010	  0.004
         19.696	 -0.013	  0.004
         19.700	 -0.013	  0.005
         19.704	 -0.015	  0.005
         19.708	 -0.016	  0.004
         19.712	 -0.016	  0.006
         19.716	 -0.016	  0.011
         19.720	 -0.016	  0.016
         19.724	 -0.013	  0.019
         19.728	 -0.013	  0.022
         19.732	 -0.020	  0.026
         19.736	 -0.021	  0.024
         19.740	 -0.020	  0.021
         19.744	 -0.016	  0.013
         19.748	 -0.011	 -0.003
         19.752	 -0.006	 -0.015
         19.756	 -0.001	 -0.019
         19.760	  0.003	 -0.022
         19.764	  0.010	 -0.029
         19.768	  0.013	 -0.031
         19.772	  0.021	 -0.029
         19.776	  0.024	 -0.026
         19.780	  0.026	 -0.026
         19.784	  0.029	 -0.026
         19.788	  0.031	 -0.022
         19.792	  0.035	 -0.016
         19.796	  0.031	 -0.010
         19.800	  0.037	 -0.005
         19.804	  0.040	  0.005
         19.808	  0.045	  0.015
         19.812	  0.048	  0.015
         19.816	  0.049	  0.018
         19.820	  0.052	  0.020
         19.824	  0.046	  0.020
         19.828	  0.043	  0.016
         19.832	  0.036	  0.014
         19.836	  0.031	  0.016
         19.840	  0.021	  0.013
         19.844	  0.009	  0.015
         19.848	  0.000	  0.019
         19.852	 -0.004	  0.021
         19.856	 -0.005	  0.022
         19.860	 -0.010	  0.021
         19.864	 -0.009	  0.025
         19.868	 -0.010	  0.025
         19.872	 -0.011	  0.029
         19.876	 -0.015	  0.028
         19.880	 -0.016	  0.026
         19.884	 -0.013	  0.029
         19.888	 -0.015	  0.033
         19.892	 -0.015	  0.037
         19.896	 -0.015	  0.041
         19.900	 -0.011	  0.045
         19.904	 -0.011	  0.045
         19.908	 -0.010	  0.043
         19.912	 -0.006	  0.040
         19.916	 -0.009	  0.037
         19.920	 -0.007	  0.043
         19.924	  0.000	  0.054
         19.928	  0.006	  0.061
         19.932	  0.009	  0.037
         19.936	  0.009	 -0.022
         19.940	  0.004	 -0.109
         19.944	 -0.001	 -0.191
         19.948	 -0.004	 -0.245
         19.952	  0.001	 -0.294
         19.956	  0.016	 -0.318
         19.960	  0.040	 -0.328
         19.964	  0.064	 -0.320
         19.968	  0.080	 -0.310
         19.972	  0.098	 -0.296
         19.976	  0.116	 -0.273
         19.980	  0.145	 -0.264
         19.984	  0.190	 -0.246
         19.988	  0.247	 -0.228
         19.992	  0.299	 -0.193
         19.996	  0.326	 -0.154
         20.000	  0.340	 -0.106
         20.004	  0.328	 -0.056
         20.008	  0.300	 -0.004
         20.012	  0.225	  0.049
         20.016	  0.124	  0.089
         20.020	  0.015	  0.109
         20.024	 -0.075	  0.116
         20.028	 -0.125	  0.120
         20.032	 -0.136	  0.119
         20.036	 -0.116	  0.117
         20.040	 -0.094	  0.117
         20.044	 -0.085	  0.120
         20.048	 -0.080	  0.116
         20.052	 -0.075	  0.115
         20.056	 -0.071	  0.114
         20.060	 -0.065	  0.116
         20.064	 -0.056	  0.121
         20.068	 -0.054	  0.124
         20.072	 -0.049	  0.126
         20.076	 -0.048	  0.124
         20.080	 -0.046	  0.125
         20.084	 -0.045	  0.125
         20.088	 -0.043	  0.128
         20.092	 -0.035	  0.129
         20.096	 -0.035	  0.133
         20.100	 -0.036	  0.134
         20.104	 -0.041	  0.135
         20.108	 -0.040	  0.136
         20.112	 -0.037	  0.138
         20.116	 -0.033	  0.139
         20.120	 -0.020	  0.136
         20.124	 -0.021	  0.135
         20.128	 -0.019	  0.135
         20.132	 -0.019	  0.138
         20.136	 -0.021	  0.142
         20.140	 -0.024	  0.139
         20.144	 -0.022	  0.140
         20.148	 -0.024	  0.139
         20.152	 -0.025	  0.139
         20.156	 -0.025	  0.138
         20.160	 -0.024	  0.138
         20.164	 -0.020	  0.144
         20.168	 -0.020	  0.138
         20.172	 -0.019	  0.135
         20.176	 -0.020	  0.130
         20.180	 -0.021	  0.130
         20.184	 -0.026	  0.126
         20.188	 -0.035	  0.125
         20.192	 -0.036	  0.124
         20.196	 -0.036	  0.125
         20.200	 -0.034	  0.128
         20.204	 -0.031	  0.128
         20.208	 -0.030	  0.130
         20.212	 -0.029	  0.131
         20.216	 -0.036	  0.135
         20.220	 -0.037	  0.133
         20.224	 -0.040	  0.133
         20.228	 -0.040	  0.133
         20.232	 -0.043	  0.130
         20.236	 -0.045	  0.134
         20.240	 -0.043	  0.135
         20.244	 -0.041	  0.138
         20.248	 -0.043	  0.135
         20.252	 -0.046	  0.136
         20.256	 -0.046	  0.138
         20.260	 -0.045	  0.140
         20.264	 -0.040	  0.140
         20.268	 -0.036	  0.144
         20.272	 -0.034	  0.145
         20.276	 -0.035	  0.142
         20.280	 -0.035	  0.146
         20.284	 -0.033	  0.146
         20.288	 -0.028	  0.150
         20.292	 -0.022	  0.149
         20.296	 -0.020	  0.149
         20.300	 -0.015	  0.152
         20.304	 -0.013	  0.158
         20.308	 -0.010	  0.161
         20.312	 -0.006	  0.165
         20.316	  0.000	  0.171
         20.320	  0.005	  0.175
         20.324	  0.010	  0.181
         20.328	  0.015	  0.181
         20.332	  0.016	  0.180
         20.336	  0.019	  0.181
         20.340	  0.020	  0.186
         20.344	  0.020	  0.194
         20.348	  0.022	  0.196
         20.352	  0.022	  0.199
         20.356	  0.020	  0.199
         20.360	  0.016	  0.200
         20.364	  0.020	  0.200
         20.368	  0.019	  0.195
         20.372	  0.021	  0.194
         20.376	  0.019	  0.185
         20.380	  0.019	  0.182
         20.384	  0.018	  0.176
         20.388	  0.015	  0.171
         20.392	  0.018	  0.168
         20.396	  0.015	  0.164
         20.400	  0.018	  0.165
         20.404	  0.015	  0.161
         20.408	  0.015	  0.158
         20.412	  0.018	  0.151
         20.416	  0.022	  0.146
         20.420	  0.030	  0.136
         20.424	  0.028	  0.130
         20.428	  0.030	  0.129
         20.432	  0.030	  0.125
         20.436	  0.034	  0.124
         20.440	  0.034	  0.117
         20.444	  0.037	  0.117
         20.448	  0.040	  0.114
         20.452	  0.037	  0.113
         20.456	  0.039	  0.109
         20.460	  0.040	  0.106
         20.464	  0.045	  0.109
         20.468	  0.048	  0.104
         20.472	  0.050	  0.109
         20.476	  0.052	  0.104
         20.480	  0.056	  0.101
         20.484	  0.058	  0.100
         20.488	  0.054	  0.101
         20.492	  0.056	  0.100
         20.496	  0.058	  0.096
         20.500	  0.060	  0.095
         20.504	  0.056	  0.095
         20.508	  0.058	  0.099
         20.512	  0.060	  0.100
         20.516	  0.058	  0.105
         20.520	  0.055	  0.107
         20.524	  0.051	  0.113
         20.528	  0.051	  0.117
         20.532	  0.050	  0.124
         20.536	  0.052	  0.128
         20.540	  0.052	  0.126
         20.544	  0.056	  0.124
         20.548	  0.056	  0.113
         20.552	  0.058	  0.104
         20.556	  0.062	  0.096
         20.560	  0.066	  0.094
         20.564	  0.070	  0.091
         20.568	  0.070	  0.086
         20.572	  0.076	  0.084
         20.576	  0.080	  0.083
         20.580	  0.086	  0.087
         20.584	  0.092	  0.094
         20.588	  0.095	  0.098
         20.592	  0.096	  0.095
         20.596	  0.094	  0.095
         20.600	  0.098	  0.101
         20.604	  0.100	  0.115
         20.608	  0.107	  0.130
         20.612	  0.106	  0.140
         20.616	  0.106	  0.147
         20.620	  0.107	  0.145
         20.624	  0.109	  0.144
         20.628	  0.111	  0.138
         20.632	  0.102	  0.130
         20.636	  0.095	  0.122
         20.640	  0.086	  0.120
         20.644	  0.074	  0.120
         20.648	  0.059	  0.120
         20.652	  0.049	  0.121
         20.656	  0.039	  0.119
         20.660	  0.024	  0.124
         20.664	  0.020	  0.128
         20.668	  0.019	  0.130
         20.672	  0.020	  0.138
         20.676	  0.018	  0.138
         20.680	  0.018	  0.140
         20.684	  0.015	  0.145
         20.688	  0.018	  0.144
         20.692	  0.019	  0.139
         20.696	  0.014	  0.128
         20.700	  0.015	  0.120
         20.704	  0.014	  0.111
         20.708	  0.016	  0.109
         20.712	  0.016	  0.098
         20.716	  0.016	  0.085
         20.720	  0.018	  0.074
         20.724	  0.013	  0.068
         20.728	  0.014	  0.068
         20.732	  0.014	  0.068
         20.736	  0.014	  0.051
         20.740	  0.013	 -0.006
         20.744	  0.014	 -0.110
         20.748	  0.015	 -0.217
         20.752	  0.009	 -0.310
         20.756	  0.014	 -0.365
         20.760	  0.026	 -0.407
         20.764	  0.049	 -0.430
         20.768	  0.065	 -0.427
         20.772	  0.086	 -0.417
         20.776	  0.102	 -0.389
         20.780	  0.122	 -0.371
         20.784	  0.138	 -0.345
         20.788	  0.155	 -0.334
         20.792	  0.184	 -0.310
         20.796	  0.224	 -0.284
         20.800	  0.259	 -0.239
         20.804	  0.270	 -0.180
         20.808	  0.280	 -0.125
         20.812	  0.275	 -0.059
         20.816	  0.254	  0.010
         20.820	  0.191	  0.068
         20.824	  0.087	  0.101
         20.828	 -0.006	  0.119
         20.832	 -0.083	  0.129
         20.836	 -0.113	  0.139
         20.840	 -0.102	  0.144
         20.844	 -0.081	  0.146
         20.848	 -0.066	  0.140
         20.852	 -0.060	  0.141
         20.856	 -0.054	  0.142
         20.860	 -0.044	  0.146
         20.864	 -0.036	  0.147
         20.868	 -0.033	  0.150
         20.872	 -0.029	  0.154
         20.876	 -0.030	  0.159
         20.880	 -0.031	  0.170
         20.884	 -0.033	  0.176
         20.888	 -0.034	  0.180
         20.892	 -0.033	  0.185
         20.896	 -0.036	  0.191
         20.900	 -0.037	  0.194
         20.904	 -0.040	  0.199
         20.908	 -0.037	  0.206
         20.912	 -0.039	  0.210
         20.916	 -0.040	  0.217
         20.920	 -0.044	  0.221
         20.924	 -0.045	  0.225
         20.928	 -0.045	  0.229
         20.932	 -0.050	  0.234
         20.936	 -0.048	  0.239
         20.940	 -0.043	  0.242
         20.944	 -0.040	  0.249
         20.948	 -0.043	  0.250
         20.952	 -0.045	  0.256
         20.956	 -0.039	  0.259
         20.960	 -0.040	  0.264
         20.964	 -0.037	  0.270
         20.968	 -0.036	  0.274
         20.972	 -0.034	  0.279
         20.976	 -0.034	  0.273
         20.980	 -0.034	  0.274
         20.984	 -0.033	  0.271
         20.988	 -0.031	  0.270
         20.992	 -0.031	  0.270
         20.996	 -0.036	  0.271
         21.000	 -0.036	  0.279
         21.004	 -0.041	  0.276
         21.008	 -0.045	  0.281
         21.012	 -0.052	  0.279
         21.016	 -0.056	  0.280
         21.020	 -0.059	  0.280
         21.024	 -0.064	  0.281
         21.028	 -0.065	  0.281
         21.032	 -0.062	  0.278
         21.036	 -0.059	  0.281
         21.040	 -0.061	  0.278
         21.044	 -0.068	  0.280
         21.048	 -0.069	  0.275
         21.052	 -0.075	  0.274
         21.056	 -0.071	  0.268
         21.060	 -0.070	  0.268
         21.064	 -0.069	  0.269
         21.068	 -0.070	  0.261
         21.072	 -0.071	  0.260
         21.076	 -0.066	  0.254
         21.080	 -0.066	  0.255
         21.084	 -0.064	  0.249
         21.088	 -0.062	  0.250
         21.092	 -0.062	  0.249
         21.096	 -0.064	  0.247
         21.100	 -0.064	  0.247
         21.104	 -0.059	  0.244
         21.108	 -0.055	  0.249
         21.112	 -0.050	  0.246
         21.116	 -0.052	  0.251
         21.120	 -0.052	  0.251
         21.124	 -0.050	  0.256
         21.128	 -0.046	  0.256
         21.132	 -0.036	  0.253
         21.136	 -0.030	  0.254
         21.140	 -0.026	  0.255
         21.144	 -0.028	  0.264
         21.148	 -0.028	  0.265
         21.152	 -0.025	  0.273
         21.156	 -0.024	  0.270
         21.160	 -0.020	  0.271
         21.164	 -0.020	  0.270
         21.168	 -0.022	  0.271
         21.172	 -0.021	  0.274
         21.176	 -0.020	  0.270
         21.180	 -0.021	  0.269
         21.184	 -0.029	  0.261
         21.188	 -0.037	  0.258
         21.192	 -0.041	  0.250
         21.196	 -0.046	  0.247
         21.200	 -0.044	  0.246
         21.204	 -0.040	  0.244
         21.208	 -0.037	  0.240
         21.212	 -0.033	  0.236
         21.216	 -0.029	  0.230
         21.220	 -0.030	  0.220
         21.224	 -0.022	  0.214
         21.228	 -0.010	  0.204
         21.232	 -0.007	  0.195
         21.236	 -0.007	  0.189
         21.240	 -0.016	  0.180
         21.244	 -0.018	  0.177
         21.248	 -0.015	  0.170
         21.252	 -0.013	  0.166
         21.256	 -0.007	  0.159
         21.260	 -0.009	  0.151
         21.264	  0.000	  0.144
         21.268	  0.001	  0.138
         21.272	 -0.007	  0.133
         21.276	 -0.021	  0.124
         21.280	 -0.025	  0.120
         21.284	 -0.018	  0.115
         21.288	 -0.018	  0.106
         21.292	 -0.011	  0.100
         21.296	 -0.010	  0.092
         21.300	 -0.009	  0.087
         21.304	 -0.007	  0.076
         21.308	 -0.001	  0.071
         21.312	  0.007	  0.066
         21.316	  0.010	  0.060
         21.320	  0.009	  0.051
         21.324	  0.004	  0.044
         21.328	  0.001	  0.036
         21.332	 -0.010	  0.026
         21.336	 -0.020	  0.025
         21.340	 -0.024	  0.021
         21.344	 -0.019	  0.019
         21.348	 -0.020	  0.015
         21.352	 -0.035	  0.009
         21.356	 -0.044	  0.006
         21.360	 -0.046	  0.005
         21.364	 -0.040	  0.005
         21.368	 -0.028	 -0.004
         21.372	 -0.019	 -0.016
         21.376	 -0.014	 -0.036
         21.380	 -0.020	 -0.056
         21.384	 -0.019	 -0.072
         21.388	 -0.007	 -0.085
         21.392	  0.003	 -0.095
         21.396	  0.003	 -0.107
         21.400	 -0.001	 -0.119
         21.404	 -0.001	 -0.122
         21.408	  0.004	 -0.130
         21.412	  0.011	 -0.133
         21.416	  0.020	 -0.134
         21.420	  0.028	 -0.114
         21.424	  0.028	 -0.090
         21.428	  0.026	 -0.083
         21.432	  0.024	 -0.099
         21.436	  0.026	 -0.104
         21.440	  0.028	 -0.089
         21.444	  0.028	 -0.072
         21.448	  0.026	 -0.064
         21.452	  0.024	 -0.069
         21.456	  0.021	 -0.086
         21.460	  0.020	 -0.096
         21.464	  0.016	 -0.080
         21.468	  0.000	 -0.056
         21.472	 -0.015	 -0.060
         21.476	 -0.030	 -0.085
         21.480	 -0.034	 -0.101
         21.484	 -0.036	 -0.098
         21.488	 -0.040	 -0.096
         21.492	 -0.044	 -0.104
         21.496	 -0.050	 -0.116
         21.500	 -0.049	 -0.128
         21.504	 -0.048	 -0.130
         21.508	 -0.039	 -0.126
         21.512	 -0.024	 -0.126
         21.516	 -0.018	 -0.135
         21.520	 -0.036	 -0.140
         21.524	 -0.059	 -0.140
         21.528	 -0.065	 -0.138
         21.532	 -0.060	 -0.142
         21.536	 -0.049	 -0.152
         21.540	 -0.040	 -0.160
         21.544	 -0.039	 -0.170
         21.548	 -0.040	 -0.174
         21.552	 -0.046	 -0.176
         21.556	 -0.046	 -0.170
         21.560	 -0.052	 -0.171
         21.564	 -0.050	 -0.214
         21.568	 -0.046	 -0.300
         21.572	 -0.043	 -0.414
         21.576	 -0.049	 -0.492
         21.580	 -0.056	 -0.552
         21.584	 -0.052	 -0.580
         21.588	 -0.041	 -0.596
         21.592	 -0.021	 -0.589
         21.596	 -0.007	 -0.575
         21.600	  0.004	 -0.570
         21.604	  0.013	 -0.559
         21.608	  0.031	 -0.547
         21.612	  0.059	 -0.520
         21.616	  0.106	 -0.506
         21.620	  0.160	 -0.468
         21.624	  0.193	 -0.415
         21.628	  0.207	 -0.366
         21.632	  0.204	 -0.330
         21.636	  0.207	 -0.281
         21.640	  0.194	 -0.216
         21.644	  0.149	 -0.165
         21.648	  0.061	 -0.129
         21.652	 -0.055	 -0.116
         21.656	 -0.139	 -0.106
         21.660	 -0.177	 -0.100
         21.664	 -0.176	 -0.094
         21.668	 -0.149	 -0.094
         21.672	 -0.133	 -0.089
         21.676	 -0.134	 -0.070
         21.680	 -0.139	 -0.061
         21.684	 -0.125	 -0.062
         21.688	 -0.095	 -0.070
         21.692	 -0.069	 -0.072
         21.696	 -0.065	 -0.077
         21.700	 -0.089	 -0.077
         21.704	 -0.116	 -0.070
         21.708	 -0.130	 -0.066
         21.712	 -0.120	 -0.071
         21.716	 -0.109	 -0.076
         21.720	 -0.096	 -0.070
         21.724	 -0.084	 -0.065
         21.728	 -0.072	 -0.061
         21.732	 -0.072	 -0.060
         21.736	 -0.084	 -0.059
         21.740	 -0.096	 -0.062
         21.744	 -0.100	 -0.070
         21.748	 -0.094	 -0.061
         21.752	 -0.098	 -0.043
         21.756	 -0.110	 -0.036
         21.760	 -0.116	 -0.049
         21.764	 -0.109	 -0.055
         21.768	 -0.102	 -0.055
         21.772	 -0.107	 -0.052
         21.776	 -0.113	 -0.045
         21.780	 -0.109	 -0.030
         21.784	 -0.101	 -0.013
         21.788	 -0.099	 -0.006
         21.792	 -0.096	 -0.001
         21.796	 -0.101	 -0.001
